text,created_at,author_id,id,conversation_id,source,possibly_sensitive,in_reply_to_user_id
"NGSS trivia of a sort. six states have neither adopted the NGSS nor standards based on the NGSS or the Framework for K-12 sci ed. One of those six is Florida, which, confusingly, adopted the ""Next Generation Sunshine State Standards for Science"" https://t.co/sjdgWL8RZZ #NGSSchat",2021-03-18T13:25:03.000Z,10950512,1372539549159714821,1372539549159714821,Twitter Web App,FALSE,NA
STEMscopes NGSS 3D Wins Tech &amp; Learning Award of Excellence for Best Remote &amp; Blended Learning Tool for Primary and Secondary Grades https://t.co/ubW90mztdf,2021-03-18T13:20:05.000Z,2853430930,1372538296274931719,1372538296274931719,Buffer,FALSE,NA
This @MysterySci forces lesson is terrific! Students had fun coming up with ideas https://t.co/110IemOAax #StayCurious #NGSS,2021-03-18T13:06:53.000Z,2848496452,1372534977515163649,1372534977515163649,Twitter Web App,FALSE,NA
"More behind the scenes! Any guesses for what the next lesson is about?

Access our kid-approved approach aligned with #NGSS standards supported by teachers: https://t.co/kOXTV2iXKW. #moms #kidsactivities #earlylearning https://t.co/kSTDCIw4YR",2021-03-18T13:00:09.000Z,184683496,1372533281200148493,1372533281200148493,socialbu.com,FALSE,NA
"#NGSS Questioning!
Ms Somer's Ss contemplate Grand Canyon Formation

Why is there a river?
Was it ice age before? 
Did meteor that killed dinosaurs create it? 
How long did it take to form? 
What is avg wind speed &amp; precip? 

@WMSprincip @MJDAmico_GPS @DrJones_GPS",2021-03-18T12:34:54.000Z,3773826613,1372526928414928901,1372526928414928901,Twitter Web App,FALSE,NA
"#NGSS Sci &amp; Eng Practice QUESTIONING

Kicking off #PBL Unit Diversity in  Environment 
Ms. Somer's Ss 

What is beyond observable universe?
Where did Amelia Earhart’s plane go? 
What happened to dinosaurs?
Is there life on other planets?

@WMSprincip @MJDAmico_GPS  @DrJones_GPS",2021-03-18T12:17:36.000Z,3773826613,1372522573376811009,1372522573376811009,Twitter Web App,FALSE,NA
"Looking for Science Inquiry Projects that are perfect for Virtual Learning as well as Traditional? Our program teaches students about #smartwateruseage and #waterconservation

Best part, it is aligned with #NGSS https://t.co/GIUX7Jpg79",2021-03-18T11:22:05.000Z,2444242490,1372508601047203845,1372508601047203845,Buffer,FALSE,NA
Have you ever wondered why the Sun appears to rise in one side of the sky and set in the opposite side? 🤔 This motion across the sky is caused by the rotation of 🌍 . Use this #NGSS resource to teach students about the ☀️ ’s changing position in the sky :https://t.co/C34aTYfdnu,2021-03-18T11:01:01.000Z,1704888684,1372503301107937282,1372503301107937282,Sprout Social,FALSE,NA
@ACHOSinfo @Dora_Kastel @LenoraMCrabtree How might you frame the question(s) to teachers to avoid misunderstanding what NGSS is asking?,2021-03-18T04:43:40.000Z,2835401953,1372408336134512641,1371563969534701575,Twitter Web App,FALSE,2835401953
"@ACHOSinfo @Dora_Kastel @LenoraMCrabtree NGSS sometimes has a ""we've been doing all wrong"" framing that can be overwhelming and upsetting. There are a lot of components to NGSS and it seems worthwhile to identify where there is alignment in current teaching methods and the standards ...",2021-03-18T04:21:53.000Z,2835401953,1372402855403872264,1371563969534701575,Twitter Web App,FALSE,1161851063483260929
"@oliviajune82 @Dora_Kastel @LenoraMCrabtree Naughty question though. Just because they say, ""We already do that"" doesn't mean they do. Especially the mind-blowing parts of #NGSS",2021-03-18T04:00:57.000Z,1161851063483260929,1372397589497225221,1371563969534701575,Twitter Web App,FALSE,2835401953
creating vertically aligned target responses for #NGSS #models for #Kindergarten #Grade1 and #Grade2 Ts to help them understand what we want from Ss and how we can support Ss in making their thinking visible about #science #concepts and #content #forteacheruse https://t.co/4pbSGDhjKe,2021-03-18T03:02:10.000Z,1623116820,1372382794052034561,1372382794052034561,TweetDeck,FALSE,NA
@Sci_MsTCHR @OpenSciEd @NGSS_tweeps Can’t wait for those lessons!,2021-03-18T02:54:33.000Z,1165998641728802828,1372380877980897281,1372337537344229378,Twitter for iPhone,FALSE,1024755975486627844
#sketchandtell awesomeness today after @SpheroEdu and @littleBits in small groups. #EDUProtocols #ngss #science https://t.co/xfgWThGaoo,2021-03-18T02:30:48.000Z,14080892,1372374901361836032,1372374901361836032,Twitter for iPhone,FALSE,NA
@MrsEtense @OpenSciEd @NGSS_tweeps Love it. We just tested the cups we made for the unit!,2021-03-18T02:22:02.000Z,1024755975486627844,1372372694457581572,1372337537344229378,Twitter for iPhone,FALSE,1165998641728802828
We’re excited to introduce our teachers! This is an impactful part of where our work is focused in order to help learners be successful. Meet Natalie! Stream endless Live and on-demand #STEM classes and access guilt-free #NGSS entertainment: https://t.co/kOXTV2iXKW. ⚽️🏈#learning https://t.co/S222ic1ywF,2021-03-18T01:20:42.000Z,184683496,1372357261138526209,1372357261138526209,Twitter for iPhone,FALSE,NA
"A #NGSS #STEM twist on an old classic Science project! 🌈 

#StPatricksDay #BlendedLearning https://t.co/mDjFiDQHgB",2021-03-18T00:47:18.000Z,738579179541651465,1372348853270106115,1372348853270106115,Twitter for iPhone,FALSE,NA
"A3: #ngss place-based science/engineering about phenomena in students’ lives. Ditching math textbooks, encouraging flexible thinking and diverse representation in #STEM most recently letting kids watch a #plazasesamo interview with caleña NASA engineer Diana Trujillo  #ELMagChat",2021-03-18T00:35:27.000Z,988487873920987136,1372345870021185537,1372345870021185537,Twitter for iPhone,FALSE,NA
@nicolejbolduc @OpenSciEd @NGSS_tweeps Same! It was so great to see him so excited to share!,2021-03-18T00:07:58.000Z,1165998641728802828,1372338953857216514,1372337537344229378,Twitter for iPhone,FALSE,718925788989550592
@MrsEtense @OpenSciEd @NGSS_tweeps Love moments like this!!,2021-03-18T00:05:17.000Z,718925788989550592,1372338279102574597,1372337537344229378,Twitter for iPhone,FALSE,1165998641728802828
"Without prompting, a distance learner proudly held up his metal cup (with a lid and double walls) and explained to classmates all the reasons he chose it over a regular plastic cup for his smoothie this morning. #becausethermalenergy #6thgradescientists @OpenSciEd @NGSS_tweeps https://t.co/GktkW4uvTf",2021-03-18T00:02:20.000Z,1165998641728802828,1372337537344229378,1372337537344229378,Twitter for iPhone,FALSE,NA
@Dora_Kastel @LenoraMCrabtree @ACHOSinfo Could teachers identify what they are doing that is already aligned with NGSS and then bring in one or two new elements without changing the materials? For example more time on creating and revising models or identity which CCCs fit with their lesson and expanding on those,2021-03-17T23:08:47.000Z,2835401953,1372324060001017862,1371563969534701575,Twitter for Android,FALSE,3098279073
"In Mrs. Reger's class, our Red Hawks learn to soar🦅  #paperplanes #engineeringprocess #ngss #nevergiveup #futureaerospaceengineer #nasajpl #spacex @nasajplcareers @ Hidden Trails Elementary School https://t.co/43XmUgwhPq",2021-03-17T23:01:13.000Z,1138865866118844416,1372322158228164611,1372322158228164611,Instagram,FALSE,NA
This @MysterySci trending lesson is terrific! Teaching science has never been this... https://t.co/SpeUZWqr7j #StayCurious #NGSS,2021-03-17T22:54:01.000Z,16711223,1372320345026260992,1372320345026260992,Twitter Web App,FALSE,NA
Join us in just over an hour &amp; if you need an invite DM me! #ngss #ngsschat #nsta https://t.co/2u8znw1GFy,2021-03-17T22:50:37.000Z,24298665,1372319491934330882,1372319491934330882,Twitter for iPhone,FALSE,NA
"We’re #hiring! 

Join a community of science educators who seek to get kids excited and curious about the world around them and confident in their ability to figure it out through questioning, investigating, and solving problems. #NGSSChat 

Apply today: https://t.co/NvdyW0EJGS https://t.co/Sb4sEGw8qQ",2021-03-17T22:15:03.000Z,1010324664198066177,1372310538768809986,1372310538768809986,Hootsuite Inc.,FALSE,NA
My weather watchers recording their observations today. @MysterySci #Kindergarten #OPSharks #StayCurious #NGSS https://t.co/Ye5Qd9cg0g,2021-03-17T21:58:24.000Z,15934382,1372306349846052870,1372306349846052870,Twitter for iPhone,FALSE,NA
"@Dora_Kastel @LenoraMCrabtree My premise is that we don't want to interfere with what they are already doing that works. We do need them to appreciate the NGSS mindset which is research-supported and driven. As an experiment. See what they say, after seeing things fresh a little. #makethemngsscrylikeido",2021-03-17T21:57:50.000Z,1161851063483260929,1372306204928536578,1371563969534701575,Twitter Web App,FALSE,3098279073
@ZingerLearns I like the template.  What’s the rationale for similar color coding CCSS and NGSS?,2021-03-17T21:07:56.000Z,61829645,1372293648977686533,1372046209502777344,Twitter for iPhone,FALSE,2837235125
This @MysterySci water lesson is terrific! The best part was when the students were... https://t.co/P8l8sMZqTy #StayCurious #NGSS,2021-03-17T20:57:57.000Z,834097647103438851,1372291137491243009,1372291137491243009,Twitter Web App,FALSE,NA
"@ACHOSinfo @Dora_Kastel Love this. Let’s do this with justice oriented pedagogies too. Or better yet, combine these approaches 😉 #criticalSTEM #NGSS #NGSSChat",2021-03-17T20:29:15.000Z,956366433117753344,1372283915206033410,1371563969534701575,Twitter for iPhone,FALSE,1161851063483260929
"@Dora_Kastel Have a NGSS unit *for* resistant teachers (not training them to-teach or for-teaching). Tell them you will leave them alone with their science teaching as long as they spend *some* time as NGSS students :) learn to wonder, learn to notice :)",2021-03-17T20:22:50.000Z,1161851063483260929,1372282299966840832,1371563969534701575,Twitter Web App,FALSE,3098279073
"St. Patrick's Day Leprechaun Tower STEM Challenge
 https://t.co/x0YMD6nhse https://t.co/ygaTKzXt6h",2021-03-17T20:22:09.000Z,732415879602929664,1372282127727886338,1372282127727886338,Twitter for iPhone,FALSE,NA
ED385 Elementary Science.  We took a field trip to Exploration Place today to work on lesson planning and using the NGSS standards. @TaborCollege https://t.co/dFGJqLUOHw,2021-03-17T20:01:57.000Z,17343211,1372277041844850700,1372277041844850700,Twitter for iPhone,FALSE,NA
ED385 Elementary Science.  We took a field trip to Exploration Place today to work on lesson planning and using the NGSS standards. @TaborCollege https://t.co/V8szkTZCmC,2021-03-17T19:53:17.000Z,17343211,1372274860752306177,1372274860752306177,Twitter for iPhone,FALSE,NA
ED385 Elementary Science.  We took a field trip to Exploration Place today to work on lesson planning and using the NGSS standards. @TaborCollege https://t.co/1pW3CeCnNA,2021-03-17T19:50:45.000Z,17343211,1372274225550139397,1372274225550139397,Twitter for iPhone,FALSE,NA
"@Dora_Kastel Leverage what the teachers care about: equity, engagement, inspiring students. Have each T present to the others about how NGSS addresses what that T cares about. They learn, they teach.",2021-03-17T19:44:28.000Z,250836002,1372272642430955521,1371563969534701575,Twitter for iPhone,FALSE,3098279073
"This set of prompts is intended to help teachers elicit student understanding of crosscutting concepts in the context of investigating phenomena or solving problems.
#NGSS #NGSSChat #CCC
https://t.co/3AiBMa24kd https://t.co/XfRvMHsCho",2021-03-17T19:20:07.000Z,2592073856,1372266517069434882,1372266517069434882,Hootsuite Inc.,FALSE,NA
This @MysterySci body lesson is terrific! Teaching science has never been this easy. https://t.co/2UHU1ttyBI #StayCurious #NGSS,2021-03-17T19:06:59.000Z,2293606225,1372263211043553280,1372263211043553280,Twitter Web App,FALSE,NA
"What happened to your friend's bike?! 😮. In this #5thgrade #NGSS #assessment, students apply understanding of reactions, investigations, and cause/effect to make sense of what happened to their friend's bike after being left outside for...a while. 🚲  https://t.co/BMPx0ykn8W https://t.co/7s0iPcqkaF",2021-03-17T19:02:04.000Z,996880982501306370,1372261972801155081,1372261972801155081,Buffer,FALSE,NA
Kinders @Santiago_STEAM are exploring #causeandeffect in literature through #HQPBL unit 6. This is such a fun story to highlight this big idea! #mrgumpysouting #NGSS #distancelearning @TammyCayuela @paisleylisa https://t.co/6yiDRnN5vE,2021-03-17T18:36:36.000Z,832479235,1372255563258597378,1372255563258597378,Twitter for iPhone,FALSE,NA
"Your children can do multiple Lab experiments Live with our #STEM classes, or do it later on your schedule anytime on-demand! 

Access our kid-approved approach thats aligned with #NGSS standards and supported by teachers: https://t.co/kOXTV2iXKW. #KidApprovedapproach #learn 😮😄 https://t.co/AcNZx5fmMk",2021-03-17T18:30:04.000Z,184683496,1372253920714719233,1372253920714719233,socialbu.com,FALSE,NA
Calling all #MiddleSchoolScienceTeachers! BrainPOP has tons of research opportunities planned for this year.  We're looking for teachers with all levels of experience. https://t.co/xSFZTTZh6f #SciChat #STEMed #NGSS #NSTA #scienceteacher #NGSSchat,2021-03-17T18:13:09.000Z,11734472,1372249663609438208,1372249663609438208,TweetDeck,FALSE,NA
"If we are going to inspire the next generation of problem solvers, #Science in elementary grades has to go beyond standards. Download this crosswalk https://t.co/nuHmTcvbdd to see how @PLTW Launch supports MN standards...and register https://t.co/gihn2wkERa for tomorrow's webinar https://t.co/8sNiH2F2kO",2021-03-17T18:03:29.000Z,1663998757,1372247228392239106,1372247228392239106,Twitter Web App,FALSE,NA
This @MysterySci powers lesson is terrific! My students were able to follow along du... https://t.co/y3So9waqOU #StayCurious #NGSS,2021-03-17T17:51:00.000Z,887049730123059200,1372244090323136512,1372244090323136512,Twitter Web App,TRUE,NA
"There's a secret message! Watch the trials as it gets revealed. What does the process make you wonder? #WonderWednesday

👀🕵🏼‍♀️

#ngss #nyssls #light #waves https://t.co/PYDoOPX6rP",2021-03-17T17:38:09.000Z,3762463877,1372240855621382144,1372240855621382144,TweetDeck,FALSE,NA
Btw here is the paper this conversation is based on- AMAZING histogram and map data for middle and high school students to analyze in this work. CCCs- patterns and cause and effect 🔥 DCIs- evolution and biodiversity #wustl #ngsschat https://t.co/wW46sIsM7M,2021-03-17T17:23:08.000Z,702894499652046848,1372237075748171794,1372233947191652352,Twitter Web App,FALSE,702894499652046848
